Date,Upload Date,Channel,Video,Views
2021-12-29,2013-01-23,Carrie Underwood,Two Black Cadillacs,52131488
2021-12-29,2013-06-07,Carrie Underwood,See You Again,48128782
2021-12-29,2014-06-26,Miranda Lambert,Somethin' Bad,135705766
2021-12-29,2014-11-06,Carrie Underwood,Something in the Water,34050975
2021-12-29,2015-01-31,Carrie Underwood,Little Toy Guns,22491233
2021-12-29,2015-08-25,Carrie Underwood,Smoke Break,20107196
2021-12-29,2015-12-02,Carrie Underwood,Heartbeat,22812566
2021-12-29,2016-05-12,Carrie Underwood,Church Bells,52541987
2021-12-29,2016-10-13,Carrie Underwood,Dirty Laundry,40917635
2021-12-29,2018-05-06,Carrie Underwood,Cry Pretty,21293864
2021-12-29,2018-09-11,Carrie Underwood,Love Wins,14834007
2021-12-29,2019-06-07,Carrie Underwood,Southbound,18003458
2021-12-29,2019-11-20,Carrie Underwood,Drinking Alone,15560029
2021-12-29,2020-11-20,Carrie Underwood,Hallelujah,9383769
2021-12-29,2021-09-08,Jason Aldean,If I Didn't Love You,10064692
2022-01-03,2010-03-08,Carrie Underwood,"Jesus, Take The Wheel",75799376
2022-01-03,2009-10-02,Carrie Underwood,Don't Forget To Remember Me,22154590
2022-01-03,2009-10-02,Carrie Underwood,Before He Cheats,141645083
2022-01-03,2009-10-02,Carrie Underwood,Wasted,30651494
2022-01-03,2009-10-02,Carrie Underwood,So Small,32527358
2022-01-03,2009-10-02,Carrie Underwood,All-American Girl,36186387
2022-01-03,2009-10-02,Carrie Underwood,Last Name,27488167
2022-01-03,2009-10-02,Carrie Underwood,Just A Dream,87353802
2022-01-03,2017-12-04,Carrie Underwood,I Told You So,3286953
2022-01-03,2009-11-14,Carrie Underwood,Cowboy Casanova,38934453
2022-01-03,2010-01-20,Carrie Underwood,Temporary Home,46964604
2022-01-03,2010-05-11,Carrie Underwood,Undo It,14672707
2022-01-03,2010-09-23,Carrie Underwood,Mama's Song,54176320
2022-01-03,2011-07-28,Brad Paisley,Remind Me,142788350
2022-01-03,2012-03-12,Carrie Underwood,Good Girl,39388562
2022-01-03,2012-08-01,Carrie Underwood,Blown Away,52600517
2022-01-03,2013-01-23,Carrie Underwood,Two Black Cadillacs,52207317
2022-01-03,2013-06-07,Carrie Underwood,See You Again,48150004
2022-01-03,2014-06-26,Miranda Lambert,Somethin' Bad,135863149
2022-01-03,2014-11-06,Carrie Underwood,Something in the Water,34069429
2022-01-03,2015-01-31,Carrie Underwood,Little Toy Guns,22505480
2022-01-03,2015-08-25,Carrie Underwood,Smoke Break,20113922
2022-01-03,2015-12-02,Carrie Underwood,Heartbeat,22823483
2022-01-03,2016-05-12,Carrie Underwood,Church Bells,52582072
2022-01-03,2016-10-13,Carrie Underwood,Dirty Laundry,40945388
2022-01-03,2018-05-06,Carrie Underwood,Cry Pretty,21302876
2022-01-03,2018-09-11,Carrie Underwood,Love Wins,14845018
2022-01-03,2019-06-07,Carrie Underwood,Southbound,18018757
2022-01-03,2019-11-20,Carrie Underwood,Drinking Alone,15584200
2022-01-03,2020-11-20,Carrie Underwood,Hallelujah,9441888
2022-01-03,2021-09-08,Jason Aldean,If I Didn't Love You,10487307
2022-01-08,2010-03-08,Carrie Underwood,"Jesus, Take The Wheel",75885628
2022-01-08,2009-10-02,Carrie Underwood,Don't Forget To Remember Me,22162299
2022-01-08,2009-10-02,Carrie Underwood,Before He Cheats,141795557
2022-01-08,2009-10-02,Carrie Underwood,Wasted,30663587
2022-01-08,2009-10-02,Carrie Underwood,So Small,32538059
2022-01-08,2009-10-02,Carrie Underwood,All-American Girl,36202953
2022-01-08,2009-10-02,Carrie Underwood,Last Name,27504444
2022-01-08,2009-10-02,Carrie Underwood,Just A Dream,87378949
2022-01-08,2017-12-04,Carrie Underwood,I Told You So,3301366
2022-01-08,2009-11-14,Carrie Underwood,Cowboy Casanova,38953562
2022-01-08,2010-01-20,Carrie Underwood,Temporary Home,46984972
2022-01-08,2010-05-11,Carrie Underwood,Undo It,14684028
2022-01-08,2010-09-23,Carrie Underwood,Mama's Song,54202404
2022-01-08,2011-07-28,Brad Paisley,Remind Me,142887134
2022-01-08,2012-03-12,Carrie Underwood,Good Girl,39415819
2022-01-08,2012-08-01,Carrie Underwood,Blown Away,52635047
2022-01-08,2013-01-23,Carrie Underwood,Two Black Cadillacs,52280274
2022-01-08,2013-06-07,Carrie Underwood,See You Again,48169570
2022-01-08,2014-06-26,Miranda Lambert,Somethin' Bad,135998296
2022-01-08,2014-11-06,Carrie Underwood,Something in the Water,34089029
2022-01-08,2015-01-31,Carrie Underwood,Little Toy Guns,22519282
2022-01-08,2015-08-25,Carrie Underwood,Smoke Break,20121342
2022-01-08,2015-12-02,Carrie Underwood,Heartbeat,22834974
2022-01-08,2016-05-12,Carrie Underwood,Church Bells,52619328
2022-01-08,2016-10-13,Carrie Underwood,Dirty Laundry,40971310
2022-01-08,2018-05-06,Carrie Underwood,Cry Pretty,21313554
2022-01-08,2018-09-11,Carrie Underwood,Love Wins,14855262
2022-01-08,2019-06-07,Carrie Underwood,Southbound,18032911
2022-01-08,2019-11-20,Carrie Underwood,Drinking Alone,15604221
2022-01-08,2020-11-20,Carrie Underwood,Hallelujah,9469084
2022-01-08,2021-09-08,Jason Aldean,If I Didn't Love You,10896821
2022-01-17,2010-03-08,Carrie Underwood,"Jesus, Take The Wheel",76051317
2022-01-17,2009-10-02,Carrie Underwood,Don't Forget To Remember Me,22176501
2022-01-17,2009-10-02,Carrie Underwood,Before He Cheats,142115662
2022-01-17,2009-10-02,Carrie Underwood,Wasted,30684557
2022-01-17,2009-10-02,Carrie Underwood,So Small,32556832
2022-01-17,2009-10-02,Carrie Underwood,All-American Girl,36233764
2022-01-17,2009-10-02,Carrie Underwood,Last Name,27534469
2022-01-17,2009-10-02,Carrie Underwood,Just A Dream,87424632
2022-01-17,2017-12-04,Carrie Underwood,I Told You So,3325938
2022-01-17,2009-11-14,Carrie Underwood,Cowboy Casanova,38987487
2022-01-17,2010-01-20,Carrie Underwood,Temporary Home,47022094
2022-01-17,2010-05-11,Carrie Underwood,Undo It,14704246
2022-01-17,2010-09-23,Carrie Underwood,Mama's Song,54248503
2022-01-17,2011-07-28,Brad Paisley,Remind Me,143060677
2022-01-17,2012-03-12,Carrie Underwood,Good Girl,39462839
2022-01-17,2012-08-01,Carrie Underwood,Blown Away,52693923
2022-01-17,2013-01-23,Carrie Underwood,Two Black Cadillacs,52405872
2022-01-17,2013-06-07,Carrie Underwood,See You Again,48207592
2022-01-17,2014-06-26,Miranda Lambert,Somethin' Bad,136244700
2022-01-17,2014-11-06,Carrie Underwood,Something in the Water,34122183
2022-01-17,2015-01-31,Carrie Underwood,Little Toy Guns,22541532
2022-01-17,2015-08-25,Carrie Underwood,Smoke Break,20133618
2022-01-17,2015-12-02,Carrie Underwood,Heartbeat,22853850
2022-01-17,2016-05-12,Carrie Underwood,Church Bells,52681536
2022-01-17,2016-10-13,Carrie Underwood,Dirty Laundry,41018248
2022-01-17,2018-05-06,Carrie Underwood,Cry Pretty,21330794
2022-01-17,2018-09-11,Carrie Underwood,Love Wins,14872616
2022-01-17,2019-06-07,Carrie Underwood,Southbound,18057666
2022-01-17,2019-11-20,Carrie Underwood,Drinking Alone,15643969
2022-01-17,2020-11-20,Carrie Underwood,Hallelujah,9502525
2022-01-17,2021-09-08,Jason Aldean,If I Didn't Love You,11575612
2022-01-31,2010-03-08,Carrie Underwood,"Jesus, Take The Wheel",76366797
2022-01-31,2009-10-02,Carrie Underwood,Don't Forget To Remember Me,22203352
2022-01-31,2009-10-02,Carrie Underwood,Before He Cheats,142698128
2022-01-31,2009-10-02,Carrie Underwood,Wasted,30725669
2022-01-31,2009-10-02,Carrie Underwood,So Small,32595747
2022-01-31,2009-10-02,Carrie Underwood,All-American Girl,36292485
2022-01-31,2009-10-02,Carrie Underwood,Last Name,27590188
2022-01-31,2009-10-02,Carrie Underwood,Just A Dream,87510317
2022-01-31,2017-12-04,Carrie Underwood,I Told You So,3372886
2022-01-31,2009-11-14,Carrie Underwood,Cowboy Casanova,39052694
2022-01-31,2010-01-20,Carrie Underwood,Temporary Home,47090114
2022-01-31,2010-05-11,Carrie Underwood,Undo It,14740990
2022-01-31,2010-09-23,Carrie Underwood,Mama's Song,54324769
2022-01-31,2011-07-28,Brad Paisley,Remind Me,143345063
2022-01-31,2012-03-12,Carrie Underwood,Good Girl,39548660
2022-01-31,2012-08-01,Carrie Underwood,Blown Away,52802446
2022-01-31,2013-01-23,Carrie Underwood,Two Black Cadillacs,52614949
2022-01-31,2013-06-07,Carrie Underwood,See You Again,48275133
2022-01-31,2014-06-26,Miranda Lambert,Somethin' Bad,136651580
2022-01-31,2014-11-06,Carrie Underwood,Something in the Water,34180300
2022-01-31,2015-01-31,Carrie Underwood,Little Toy Guns,22584379
2022-01-31,2015-08-25,Carrie Underwood,Smoke Break,20154329
2022-01-31,2015-12-02,Carrie Underwood,Heartbeat,22884952
2022-01-31,2016-05-12,Carrie Underwood,Church Bells,52789168
2022-01-31,2016-10-13,Carrie Underwood,Dirty Laundry,41105494
2022-01-31,2018-05-06,Carrie Underwood,Cry Pretty,21360839
2022-01-31,2018-09-11,Carrie Underwood,Love Wins,14900753
2022-01-31,2019-06-07,Carrie Underwood,Southbound,18105422
2022-01-31,2019-11-20,Carrie Underwood,Drinking Alone,15711084
2022-01-31,2020-11-20,Carrie Underwood,Hallelujah,9548360
2022-01-31,2021-09-08,Jason Aldean,If I Didn't Love You,12741454
2022-02-09,2010-03-08,Carrie Underwood,"Jesus, Take The Wheel",76570033
2022-02-09,2009-10-02,Carrie Underwood,Don't Forget To Remember Me,22220709
2022-02-09,2009-10-02,Carrie Underwood,Before He Cheats,143073132
2022-02-09,2009-10-02,Carrie Underwood,Wasted,30750431
2022-02-09,2009-10-02,Carrie Underwood,So Small,32621503
2022-02-09,2009-10-02,Carrie Underwood,All-American Girl,36329086
2022-02-09,2009-10-02,Carrie Underwood,Last Name,27627336
2022-02-09,2009-10-02,Carrie Underwood,Just A Dream,87561444
2022-02-09,2017-12-04,Carrie Underwood,I Told You So,3398552
2022-02-09,2009-11-14,Carrie Underwood,Cowboy Casanova,39090341
2022-02-09,2010-01-20,Carrie Underwood,Temporary Home,47127488
2022-02-09,2010-05-11,Carrie Underwood,Undo It,14762753
2022-02-09,2010-09-23,Carrie Underwood,Mama's Song,54374899
2022-02-09,2011-07-28,Brad Paisley,Remind Me,143526393
2022-02-09,2012-03-12,Carrie Underwood,Good Girl,39602037
2022-02-09,2012-08-01,Carrie Underwood,Blown Away,52864424
2022-02-09,2013-01-23,Carrie Underwood,Two Black Cadillacs,52732768
2022-02-09,2013-06-07,Carrie Underwood,See You Again,48317077
2022-02-09,2014-06-26,Miranda Lambert,Somethin' Bad,136910805
2022-02-09,2014-11-06,Carrie Underwood,Something in the Water,34216488
2022-02-09,2015-01-31,Carrie Underwood,Little Toy Guns,22609559
2022-02-09,2015-08-25,Carrie Underwood,Smoke Break,20167923
2022-02-09,2015-12-02,Carrie Underwood,Heartbeat,22904152
2022-02-09,2016-05-12,Carrie Underwood,Church Bells,52854000
2022-02-09,2016-10-13,Carrie Underwood,Dirty Laundry,41159024
2022-02-09,2018-05-06,Carrie Underwood,Cry Pretty,21379053
2022-02-09,2018-09-11,Carrie Underwood,Love Wins,14917764
2022-02-09,2019-06-07,Carrie Underwood,Southbound,18139326
2022-02-09,2019-11-20,Carrie Underwood,Drinking Alone,15753212
2022-02-09,2020-11-20,Carrie Underwood,Hallelujah,9573386
2022-02-09,2021-09-08,Jason Aldean,If I Didn't Love You,13436285
2022-02-24,2010-03-08,Carrie Underwood,"Jesus, Take The Wheel",76893331
2022-02-24,2009-10-02,Carrie Underwood,Don't Forget To Remember Me,22244374
2022-02-24,2009-10-02,Carrie Underwood,Before He Cheats,143678368
2022-02-24,2009-10-02,Carrie Underwood,Wasted,30790730
2022-02-24,2009-10-02,Carrie Underwood,So Small,32659888
2022-02-24,2009-10-02,Carrie Underwood,All-American Girl,36386756
2022-02-24,2009-10-02,Carrie Underwood,Last Name,27696628
2022-02-24,2009-10-02,Carrie Underwood,Just A Dream,87637795
2022-02-24,2017-12-04,Carrie Underwood,I Told You So,3438495
2022-02-24,2009-11-14,Carrie Underwood,Cowboy Casanova,39155118
2022-02-24,2010-01-20,Carrie Underwood,Temporary Home,47190361
2022-02-24,2010-05-11,Carrie Underwood,Undo It,14799941
2022-02-24,2010-09-23,Carrie Underwood,Mama's Song,54455469
2022-02-24,2011-07-28,Brad Paisley,Remind Me,143820115
2022-02-24,2012-03-12,Carrie Underwood,Good Girl,39693117
2022-02-24,2012-08-01,Carrie Underwood,Blown Away,52964749
2022-02-24,2013-01-23,Carrie Underwood,Two Black Cadillacs,52921297
2022-02-24,2013-06-07,Carrie Underwood,See You Again,48382081
2022-02-24,2014-06-26,Miranda Lambert,Somethin' Bad,137330643
2022-02-24,2014-11-06,Carrie Underwood,Something in the Water,34274187
2022-02-24,2015-01-31,Carrie Underwood,Little Toy Guns,22650002
2022-02-24,2015-08-25,Carrie Underwood,Smoke Break,20191800
2022-02-24,2015-12-02,Carrie Underwood,Heartbeat,22937802
2022-02-24,2016-05-12,Carrie Underwood,Church Bells,52959394
2022-02-24,2016-10-13,Carrie Underwood,Dirty Laundry,41253376
2022-02-24,2018-05-06,Carrie Underwood,Cry Pretty,21410092
2022-02-24,2018-09-11,Carrie Underwood,Love Wins,14946621
2022-02-24,2019-06-07,Carrie Underwood,Southbound,18185654
2022-02-24,2019-11-20,Carrie Underwood,Drinking Alone,15825551
2022-02-24,2020-11-20,Carrie Underwood,Hallelujah,9612137
2022-02-24,2021-09-08,Jason Aldean,If I Didn't Love You,14512924
2022-03-01,2010-03-08,Carrie Underwood,"Jesus, Take The Wheel",77000050
2022-03-01,2009-10-02,Carrie Underwood,Don't Forget To Remember Me,22252219
2022-03-01,2009-10-02,Carrie Underwood,Before He Cheats,143884699
2022-03-01,2009-10-02,Carrie Underwood,Wasted,30804075
2022-03-01,2009-10-02,Carrie Underwood,So Small,32672029
2022-03-01,2009-10-02,Carrie Underwood,All-American Girl,36407466
2022-03-01,2009-10-02,Carrie Underwood,Last Name,27723701
2022-03-01,2009-10-02,Carrie Underwood,Just A Dream,87660719
2022-03-01,2017-12-04,Carrie Underwood,I Told You So,3451247
2022-03-01,2009-11-14,Carrie Underwood,Cowboy Casanova,39179103
2022-03-01,2010-01-20,Carrie Underwood,Temporary Home,47211461
2022-03-01,2010-05-11,Carrie Underwood,Undo It,14811840
2022-03-01,2010-09-23,Carrie Underwood,Mama's Song,54482174
2022-03-01,2011-07-28,Brad Paisley,Remind Me,143916243
2022-03-01,2012-03-12,Carrie Underwood,Good Girl,39727304
2022-03-01,2012-08-01,Carrie Underwood,Blown Away,52996847
2022-03-01,2013-01-23,Carrie Underwood,Two Black Cadillacs,52977140
2022-03-01,2013-06-07,Carrie Underwood,See You Again,48402231
2022-03-01,2014-06-26,Miranda Lambert,Somethin' Bad,137470318
2022-03-01,2014-11-06,Carrie Underwood,Something in the Water,34295294
2022-03-01,2015-01-31,Carrie Underwood,Little Toy Guns,22663407
2022-03-01,2015-08-25,Carrie Underwood,Smoke Break,20199677
2022-03-01,2015-12-02,Carrie Underwood,Heartbeat,22948708
2022-03-01,2016-05-12,Carrie Underwood,Church Bells,52996889
2022-03-01,2016-10-13,Carrie Underwood,Dirty Laundry,41285120
2022-03-01,2018-05-06,Carrie Underwood,Cry Pretty,21419213
2022-03-01,2018-09-11,Carrie Underwood,Love Wins,14956852
2022-03-01,2019-06-07,Carrie Underwood,Southbound,18199988
2022-03-01,2019-11-20,Carrie Underwood,Drinking Alone,15851071
2022-03-01,2020-11-20,Carrie Underwood,Hallelujah,9624467
2022-03-01,2021-09-08,Jason Aldean,If I Didn't Love You,14853161
2022-03-03,2010-03-08,Carrie Underwood,"Jesus, Take The Wheel",77041240
2022-03-03,2009-10-02,Carrie Underwood,Don't Forget To Remember Me,22255114
2022-03-03,2009-10-02,Carrie Underwood,Before He Cheats,143966443
2022-03-03,2009-10-02,Carrie Underwood,Wasted,30809847
2022-03-03,2009-10-02,Carrie Underwood,So Small,32677210
2022-03-03,2009-10-02,Carrie Underwood,All-American Girl,36415624
2022-03-03,2009-10-02,Carrie Underwood,Last Name,27734788
2022-03-03,2009-10-02,Carrie Underwood,Just A Dream,87670289
2022-03-03,2017-12-04,Carrie Underwood,I Told You So,3456327
2022-03-03,2009-11-14,Carrie Underwood,Cowboy Casanova,39188867
2022-03-03,2010-01-20,Carrie Underwood,Temporary Home,47219765
2022-03-03,2010-05-11,Carrie Underwood,Undo It,14816982
2022-03-03,2010-09-23,Carrie Underwood,Mama's Song,54494866
2022-03-03,2011-07-28,Brad Paisley,Remind Me,143957894
2022-03-03,2012-03-12,Carrie Underwood,Good Girl,39741228
2022-03-03,2012-08-01,Carrie Underwood,Blown Away,53010736
2022-03-03,2013-01-23,Carrie Underwood,Two Black Cadillacs,53001627
2022-03-03,2013-06-07,Carrie Underwood,See You Again,48410761
2022-03-03,2014-06-26,Miranda Lambert,Somethin' Bad,137528938
2022-03-03,2014-11-06,Carrie Underwood,Something in the Water,34304408
2022-03-03,2015-01-31,Carrie Underwood,Little Toy Guns,22669146
2022-03-03,2015-08-25,Carrie Underwood,Smoke Break,20202997
2022-03-03,2015-12-02,Carrie Underwood,Heartbeat,22953537
2022-03-03,2016-05-12,Carrie Underwood,Church Bells,53011724
2022-03-03,2016-10-13,Carrie Underwood,Dirty Laundry,41302222
2022-03-03,2018-05-06,Carrie Underwood,Cry Pretty,21423233
2022-03-03,2018-09-11,Carrie Underwood,Love Wins,14961323
2022-03-03,2019-06-07,Carrie Underwood,Southbound,18206539
2022-03-03,2019-11-20,Carrie Underwood,Drinking Alone,15863611
2022-03-03,2020-11-20,Carrie Underwood,Hallelujah,9629297
2022-03-03,2021-09-08,Jason Aldean,If I Didn't Love You,14995459
2022-03-11,2010-03-08,Carrie Underwood,"Jesus, Take The Wheel",77213030
2022-03-11,2009-10-02,Carrie Underwood,Don't Forget To Remember Me,22267566
2022-03-11,2009-10-02,Carrie Underwood,Before He Cheats,144291688
2022-03-11,2009-10-02,Carrie Underwood,Wasted,30832121
2022-03-11,2009-10-02,Carrie Underwood,So Small,32696335
2022-03-11,2009-10-02,Carrie Underwood,All-American Girl,36446686
2022-03-11,2009-10-02,Carrie Underwood,Last Name,27768561
2022-03-11,2009-10-02,Carrie Underwood,Just A Dream,87707238
2022-03-11,2017-12-04,Carrie Underwood,I Told You So,3477126
2022-03-11,2009-11-14,Carrie Underwood,Cowboy Casanova,39223176
2022-03-11,2010-01-20,Carrie Underwood,Temporary Home,47253453
2022-03-11,2010-05-11,Carrie Underwood,Undo It,14836398
2022-03-11,2010-09-23,Carrie Underwood,Mama's Song,54541079
2022-03-11,2011-07-28,Brad Paisley,Remind Me,144108040
2022-03-11,2012-03-12,Carrie Underwood,Good Girl,39789678
2022-03-11,2012-08-01,Carrie Underwood,Blown Away,53065120
2022-03-11,2013-01-23,Carrie Underwood,Two Black Cadillacs,53092725
2022-03-11,2013-06-07,Carrie Underwood,See You Again,48443219
2022-03-11,2014-06-26,Miranda Lambert,Somethin' Bad,137750832
2022-03-11,2014-11-06,Carrie Underwood,Something in the Water,34337941
2022-03-11,2015-01-31,Carrie Underwood,Little Toy Guns,22690705
2022-03-11,2015-08-25,Carrie Underwood,Smoke Break,20215692
2022-03-11,2015-12-02,Carrie Underwood,Heartbeat,22970907
2022-03-11,2016-05-12,Carrie Underwood,Church Bells,53068610
2022-03-11,2016-10-13,Carrie Underwood,Dirty Laundry,41369863
2022-03-11,2018-05-06,Carrie Underwood,Cry Pretty,21437069
2022-03-11,2018-09-11,Carrie Underwood,Love Wins,14978360
2022-03-11,2019-06-07,Carrie Underwood,Southbound,18229321
2022-03-11,2019-11-20,Carrie Underwood,Drinking Alone,15917809
2022-03-11,2020-11-20,Carrie Underwood,Hallelujah,9649210
2022-03-11,2021-09-08,Jason Aldean,If I Didn't Love You,15523665
2022-03-13,2010-03-08,Carrie Underwood,"Jesus, Take The Wheel",77260814
2022-03-13,2009-10-02,Carrie Underwood,Don't Forget To Remember Me,22270529
2022-03-13,2009-10-02,Carrie Underwood,Before He Cheats,144382772
2022-03-13,2009-10-02,Carrie Underwood,Wasted,30837402
2022-03-13,2009-10-02,Carrie Underwood,So Small,32701011
2022-03-13,2009-10-02,Carrie Underwood,All-American Girl,36454302
2022-03-13,2009-10-02,Carrie Underwood,Last Name,27775969
2022-03-13,2009-10-02,Carrie Underwood,Just A Dream,87717406
2022-03-13,2017-12-04,Carrie Underwood,I Told You So,3482327
2022-03-13,2009-11-14,Carrie Underwood,Cowboy Casanova,39231426
2022-03-13,2010-01-20,Carrie Underwood,Temporary Home,47262684
2022-03-13,2010-05-11,Carrie Underwood,Undo It,14841033
2022-03-13,2010-09-23,Carrie Underwood,Mama's Song,54552119
2022-03-13,2011-07-28,Brad Paisley,Remind Me,144149706
2022-03-13,2012-03-12,Carrie Underwood,Good Girl,39802111
2022-03-13,2012-08-01,Carrie Underwood,Blown Away,53079761
2022-03-13,2013-01-23,Carrie Underwood,Two Black Cadillacs,53117876
2022-03-13,2013-06-07,Carrie Underwood,See You Again,48451482
2022-03-13,2014-06-26,Miranda Lambert,Somethin' Bad,137815226
2022-03-13,2014-11-06,Carrie Underwood,Something in the Water,34345877
2022-03-13,2015-01-31,Carrie Underwood,Little Toy Guns,22695925
2022-03-13,2015-08-25,Carrie Underwood,Smoke Break,20218416
2022-03-13,2015-12-02,Carrie Underwood,Heartbeat,22975166
2022-03-13,2016-05-12,Carrie Underwood,Church Bells,53082958
2022-03-13,2016-10-13,Carrie Underwood,Dirty Laundry,41387564
2022-03-13,2018-05-06,Carrie Underwood,Cry Pretty,21441433
2022-03-13,2018-09-11,Carrie Underwood,Love Wins,14982205
2022-03-13,2019-06-07,Carrie Underwood,Southbound,18233381
